date,state,cases,deaths
2020-06-28,PR,20742,599
2020-06-29,PR,21326,613
2020-06-30,PR,22877,649
2020-07-01,PR,24225,663
2020-07-02,PR,26304,706
2020-07-03,PR,28167,728
2020-07-04,PR,30571,763
2020-07-05,PR,31460,795
2020-07-06,PR,32770,820
2020-07-07,PR,34309,851
2020-07-08,PR,35715,895
2020-07-09,PR,37424,931
2020-07-10,PR,39512,978
2020-07-11,PR,40797,1016
2020-07-12,PR,42537,1045
2020-07-13,PR,43582,1089
2020-07-14,PR,45363,1146
2020-07-15,PR,47124,1200
2020-07-16,PR,49405,1246
2020-07-17,PR,51321,1292
2020-07-18,PR,53553,1308
2020-07-19,PR,54629,1327
2020-07-20,PR,55909,1357
2020-07-21,PR,57538,1415
2020-07-22,PR,59927,1486
2020-07-23,PR,62004,1545
2020-07-24,PR,64259,1598
2020-07-25,PR,65593,1653
2020-07-26,PR,67220,1671
2020-07-27,PR,68001,1703
2020-07-28,PR,69393,1743
2020-07-29,PR,70920,1814
2020-07-30,PR,73488,1861
2020-07-31,PR,76112,1920
2020-08-01,PR,77930,1975
2020-08-02,PR,79605,2005
2020-08-03,PR,80865,2050
2020-08-04,PR,82718,2128
2020-08-05,PR,85317,2164
2020-08-06,PR,87269,2224
2020-08-07,PR,89966,2345
2020-08-08,PR,91127,2319
2020-08-09,PR,92866,2345
2020-08-10,PR,94373,2398
2020-08-11,PR,95943,2445
2020-08-12,PR,97785,2516
2020-08-13,PR,99667,2576
2020-08-14,PR,101844,2612
2020-08-15,PR,103771,2665
2020-08-16,PR,105106,2691
2020-08-17,PR,106379,2733
2020-08-18,PR,108237,2781
2020-08-19,PR,109896,2808
2020-08-20,PR,112245,2891
2020-08-21,PR,114588,2928
2020-08-22,PR,116848,2961
2020-08-23,PR,117959,2977
2020-08-24,PR,119004,3010
2020-08-25,PR,120537,3062
2020-08-26,PR,122241,3102
2020-08-27,PR,124074,3153
2020-08-28,PR,126964,3194
2020-08-29,PR,128967,3234
2020-08-30,PR,130603,3251
2020-08-31,PR,131906,3290
2020-09-01,PR,133574,3345
2020-09-02,PR,135609,3399
2020-09-03,PR,137865,3449
2020-09-04,PR,139780,3505
2020-09-05,PR,141648,3537
2020-09-06,PR,143074,3551
2020-09-07,PR,143853,3577
2020-09-08,PR,145257,3615
2020-09-09,PR,146333,3660
2020-09-10,PR,148333,3710
2020-09-11,PR,150668,3781
2020-09-12,PR,152913,3801
2020-09-13,PR,154171,3823
2020-09-14,PR,154820,3853
2020-09-15,PR,155820,3918
2020-09-16,PR,157330,3971
2020-09-17,PR,159799,4018
2020-09-18,PR,161922,4067
2020-09-19,PR,163479,4093
2020-09-20,PR,164888,4110
2020-09-21,PR,165494,4146
2020-09-22,PR,167678,4185
2020-09-23,PR,168923,4244
2020-09-24,PR,170508,4280
2020-09-25,PR,171932,4318
2020-09-26,PR,174011,4344
2020-09-27,PR,175143,4358
2020-09-28,PR,175982,4378
2020-09-29,PR,177298,4422
2020-09-30,PR,178898,4485
2020-10-01,PR,180805,4527
2020-10-02,PR,182203,4560
2020-10-03,PR,183715,4574
2020-10-04,PR,184476,4589
2020-10-05,PR,184806,4619
2020-10-06,PR,186159,4673
2020-10-07,PR,187729,4703
2020-10-08,PR,188199,4712
2020-10-09,PR,189603,4736
2020-10-10,PR,191135,4755
2020-10-11,PR,192143,4768
2020-10-12,PR,193974,4784
2020-10-13,PR,194692,4805
2020-10-14,PR,195605,4822
2020-10-15,PR,196616,4880
2020-10-16,PR,197941,4913
2020-10-17,PR,198744,4921
2020-10-18,PR,199524,4923
2020-10-19,PR,200664,4937
2020-10-20,PR,201877,4999
2020-10-21,PR,203050,5035
2020-10-22,PR,204326,5047
2020-10-23,PR,205481,5084
2020-10-24,PR,206822,5092
2020-10-25,PR,207549,5102
2020-10-26,PR,208251,5107
2020-10-27,PR,209541,5129
2020-10-28,PR,210901,5147
2020-10-29,PR,211861,5174
2020-10-30,PR,212730,5205
2020-10-31,PR,213482,5216
2020-11-01,PR,214210,5222
2020-11-02,PR,214450,5232
2020-11-03,PR,215234,5258
2020-11-04,PR,216266,5269
2020-11-05,PR,217175,5293
2020-11-06,PR,218816,5330
2020-11-07,PR,220408,5362
2020-11-08,PR,221268,5452
2020-11-09,PR,222831,5470
2020-11-10,PR,223870,5497
2020-11-11,PR,225624,5563
2020-11-12,PR,227823,5610
2020-11-13,PR,237736,5688
2020-11-14,PR,238314,5691
2020-11-15,PR,239107,5697
2020-11-16,PR,240783,5728
2020-11-17,PR,243115,5758
2020-11-18,PR,246169,5793
2020-11-19,PR,248853,5827
2020-11-20,PR,250898,5832
2020-11-21,PR,254487,5846
2020-11-22,PR,255698,5853
2020-11-23,PR,257438,5879
2020-11-24,PR,261018,5930
2020-11-25,PR,264838,5978
2020-11-26,PR,269258,6043
2020-11-27,PR,272984,6078
2020-11-28,PR,276185,6107
2020-11-29,PR,277707,6122
2020-11-30,PR,280084,6154
2020-12-01,PR,285323,6215
2020-12-02,PR,288546,6243
2020-12-03,PR,293969,6314
2020-12-04,PR,297411,6359
2020-12-05,PR,300271,6421
2020-12-06,PR,301510,6433
2020-12-07,PR,304220,6471
2020-12-08,PR,308811,6539
2020-12-09,PR,313880,6608
2020-12-10,PR,317861,6653
2020-12-11,PR,322920,6700
2020-12-12,PR,327299,6760
2020-12-13,PR,329782,6764
2020-12-14,PR,332158,6803
2020-12-15,PR,339695,6919
2020-12-16,PR,359892,7117
2020-12-17,PR,366281,7172
2020-12-18,PR,370775,7213
2020-12-19,PR,374349,7271
2020-12-20,PR,376009,7312
2020-12-21,PR,378291,7331
2020-12-22,PR,384393,7460
2020-12-23,PR,387686,7528
2020-12-24,PR,397479,7600
2020-12-25,PR,399065,7634
2020-12-26,PR,400288,7656
2020-12-27,PR,401860,7682
2020-12-28,PR,404695,7733
2020-12-29,PR,408731,7810
2020-12-30,PR,412627,7886
2020-12-31,PR,416566,7974
2021-01-01,PR,418323,7993
2021-01-02,PR,419615,8001
2021-01-03,PR,421315,8028
2021-01-04,PR,423041,8060
2021-01-05,PR,427789,8155
2021-01-06,PR,430873,8233
2021-01-07,PR,463309,8630
2021-01-08,PR,468373,8716
2021-01-09,PR,471639,8742
2021-01-10,PR,473279,8749
2021-01-11,PR,474949,8768
2021-01-12,PR,486349,8885
2021-01-13,PR,486843,8916
2021-01-14,PR,492654,8977
2021-01-15,PR,497505,9042
2021-01-16,PR,501036,9073
2021-01-17,PR,502599,9092
2021-01-18,PR,503712,9054
2021-01-19,PR,508570,9132
2021-01-20,PR,512337,9186
2021-01-21,PR,515464,9243
2021-01-22,PR,519042,9292
2021-01-23,PR,522169,9355
2021-01-24,PR,523990,9395
2021-01-25,PR,525860,9507
2021-01-26,PR,532689,9584
2021-01-27,PR,535961,9652
2021-01-28,PR,535961,9652
